,name,datetime,lat,long,gauge,year,month,day,hour,abs hours
11591,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-00,45.35067558999999,-122.67620439999997,6.1475,2017,01,05,00,96
11592,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-03,45.35067558999999,-122.67620439999997,6.099166666666666,2017,01,05,03,99
11593,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-06,45.35067558999999,-122.67620439999997,6.045833333333333,2017,01,05,06,102
11594,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-09,45.35067558999999,-122.67620439999997,6.011666666666667,2017,01,05,09,105
11595,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-12,45.35067558999999,-122.67620439999997,5.97,2017,01,05,12,108
11596,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-15,45.35067558999999,-122.67620439999997,5.927500000000001,2017,01,05,15,111
11597,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-18,45.35067558999999,-122.67620439999997,5.890833333333334,2017,01,05,18,114
11598,"TUALATIN RIVER AT WEST LINN, OR",2017-01-05-21,45.35067558999999,-122.67620439999997,5.852500000000002,2017,01,05,21,117
11599,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-00,45.35067558999999,-122.67620439999997,5.815,2017,01,06,00,120
11600,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-03,45.35067558999999,-122.67620439999997,5.772499999999998,2017,01,06,03,123
11601,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-06,45.35067558999999,-122.67620439999997,5.7316666666666665,2017,01,06,06,126
11602,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-09,45.35067558999999,-122.67620439999997,5.704166666666668,2017,01,06,09,129
11603,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-12,45.35067558999999,-122.67620439999997,5.674166666666668,2017,01,06,12,132
11604,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-15,45.35067558999999,-122.67620439999997,5.640000000000001,2017,01,06,15,135
11605,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-18,45.35067558999999,-122.67620439999997,5.607500000000001,2017,01,06,18,138
11606,"TUALATIN RIVER AT WEST LINN, OR",2017-01-06-21,45.35067558999999,-122.67620439999997,5.583333333333333,2017,01,06,21,141
11607,"TUALATIN RIVER AT WEST LINN, OR",2017-01-07-00,45.35067558999999,-122.67620439999997,5.56,2017,01,07,00,144
11608,"TUALATIN RIVER AT WEST LINN, OR",2017-01-07-03,45.35067558999999,-122.67620439999997,5.534166666666667,2017,01,07,03,147
11609,"TUALATIN RIVER AT WEST LINN, OR",2017-01-07-06,45.35067558999999,-122.67620439999997,5.499166666666667,2017,01,07,06,150
11610,"TUALATIN RIVER AT WEST LINN, OR",2017-01-07-09,45.35067558999999,-122.67620439999997,5.48,2017,01,07,09,153
11611,"TUALATIN RIVER AT WEST LINN, OR",2017-01-07-12,45.35067558999999,-122.67620439999997,5.464166666666666,2017,01,07,12,156
